Protein.Group,Protein.Names,Genes,First.Protein.Description,D:\20240821_Eclipse_TS25_GrekaLab_MRK\20240821_Eclipse_TS25_GrekaLab_MRK_Sample_1.raw,D:\20240821_Eclipse_TS25_GrekaLab_MRK\20240821_Eclipse_TS25_GrekaLab_MRK_Sample_2.raw,D:\20240821_Eclipse_TS25_GrekaLab_MRK\20240821_Eclipse_TS25_GrekaLab_MRK_Sample_3.raw,D:\20240821_Eclipse_TS25_GrekaLab_MRK\20240821_Eclipse_TS25_GrekaLab_MRK_Sample_4.raw,D:\20240821_Eclipse_TS25_GrekaLab_MRK\20240821_Eclipse_TS25_GrekaLab_MRK_Sample_5.raw,D:\20240821_Eclipse_TS25_GrekaLab_MRK\20240821_Eclipse_TS25_GrekaLab_MRK_Sample_6.raw,D:\20240821_Eclipse_TS25_GrekaLab_MRK\20240821_Eclipse_TS25_GrekaLab_MRK_Sample_7.raw,D:\20240821_Eclipse_TS25_GrekaLab_MRK\20240821_Eclipse_TS25_GrekaLab_MRK_Sample_8.raw,D:\20240821_Eclipse_TS25_GrekaLab_MRK\20240821_Eclipse_TS25_GrekaLab_MRK_Sample_9.raw,D:\20240821_Eclipse_TS25_GrekaLab_MRK\20240821_Eclipse_TS25_GrekaLab_MRK_Sample_10.raw,D:\20240821_Eclipse_TS25_GrekaLab_MRK\20240821_Eclipse_TS25_GrekaLab_MRK_Sample_11.raw,D:\20240821_Eclipse_TS25_GrekaLab_MRK\20240821_Eclipse_TS25_GrekaLab_MRK_Sample_12.raw
Q9UPU7,TBD2B_HUMAN,TBC1D2B,TBC1 domain family member 2B,1859080,1909690,1942740,1931360,1193260,1042190,1274700,1040570,945272,940790,968693,846880
Q9UPY3,DICER_HUMAN,DICER1,Endoribonuclease Dicer,,,,,907896,938749,709640,716881,699973,631216,669707,606336
Q9UPY5,XCT_HUMAN,SLC7A11,Cystine/glutamate transporter,,,,,4200530,4265240,3893120,3915870,5864670,5309590,6143520,6893020
Q9UQ16,DYN3_HUMAN,DNM3,Dynamin-3,919540,1059400,937505,923735,1914450,2016440,1554960,1614170,1687770,1476340,1305490,1288540
Q9UQ35,SRRM2_HUMAN,SRRM2,Serine/arginine repetitive matrix protein 2,20159300,21874400,19837900,21928100,18351400,16209000,19323300,19355900,17647200,18886100,17007200,17739300
Q9UQ53,MGT4B_HUMAN,MGAT4B,"Alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase B",,,,,721849,798702,770166,752894,1280010,1237250,1170310,1209790
Q9UQ80,PA2G4_HUMAN,PA2G4,Proliferation-associated protein 2G4,13742400,14780200,11888000,13506400,11638800,10199600,13011900,11796500,11396000,13355400,12640100,13345800
Q9UQ90,SPG7_HUMAN,SPG7,Paraplegin,,,,,435668,412686,428261,375701,157757,226429,,179942
Q9UQE7,SMC3_HUMAN,SMC3,Structural maintenance of chromosomes protein 3,223858,270534,314314,240955,1451900,1472210,1611900,1345330,941377,2662240,2431740,1870750
Q9UQN3,CHM2B_HUMAN,CHMP2B,Charged multivesicular body protein 2b,,,,,,,,,1216290,1580630,1396340,1474910
Q9Y221,NIP7_HUMAN,NIP7,60S ribosome subunit biogenesis protein NIP7 homolog,1490480,877128,1084120,891754,1036750,971472,975443,1280660,991904,1412220,973897,1149580
Q9Y223,GLCNE_HUMAN,GNE,Bifunctional UDP-N-acetylglucosamine 2-epimerase/N-acetylmannosamine kinase,2146030,2201980,1962270,2376190,2174110,1821840,2403330,1914720,1863260,1970590,1733530,2055740
Q9Y224,RTRAF_HUMAN,RTRAF,"RNA transcription, translation and transport factor protein",159125,130998,213927,,252650,274712,377814,279116,160360,287328,366969,207966
Q9Y230,RUVB2_HUMAN,RUVBL2,RuvB-like 2,5505990,5104910,4545520,4394570,4889270,5274480,4983390,4603090,3232480,1335900,1165000,1735750
Q9Y237,PIN4_HUMAN,PIN4,Peptidyl-prolyl cis-trans isomerase NIMA-interacting 4,,,,,,86241.2,285086,,379168,366280,331445,240167
Q9Y240,CLC11_HUMAN,CLEC11A,C-type lectin domain family 11 member A,861960,802414,655746,598867,836486,709952,874467,594992,772702,796082,760332,794046
Q9Y241,HIG1A_HUMAN,HIGD1A,"HIG1 domain family member 1A, mitochondrial",,,,,2577360,2832260,2842280,2596900,1084760,1159910,1186350,1267800
Q9Y256,FACE2_HUMAN,RCE1,CAAX prenyl protease 2,,,,,,,,,55964.1,,,
Q9Y262,EIF3L_HUMAN,EIF3L,Eukaryotic translation initiation factor 3 subunit L,1943950,1938010,1434150,1554730,1375630,1569530,1747720,1754060,1933960,1931900,1909620,1691300
Q9Y263,PLAP_HUMAN,PLAA,Phospholipase A-2-activating protein,581878,734060,493047,444764,1447710,1306270,1465280,1175220,1166270,1231310,1230840,1217200
Q9Y265,RUVB1_HUMAN,RUVBL1,RuvB-like 1,7222140,5091530,5502870,4754660,8580210,7029950,8587370,7188450,6407390,6772660,6626640,8536880
Q9Y266,NUDC_HUMAN,NUDC,Nuclear migration protein nudC,224903,196504,152854,192318,303810,302364,461902,282982,250212,298810,309349,247461
Q9Y274,SIA10_HUMAN,ST3GAL6,"Type 2 lactosamine alpha-2,3-sialyltransferase",,,,,,,,,144997,127582,134550,129609
Q9Y277,VDAC3_HUMAN,VDAC3,Voltage-dependent anion-selective channel protein 3,,2134720,1469700,1519720,13311700,13905700,14982200,12963200,13382200,14624100,13940200,13312200
Q9Y282,ERGI3_HUMAN,ERGIC3,Endoplasmic reticulum-Golgi intermediate compartment protein 3,,,,,476228,447113,583367,402552,757519,843015,798301,837482
Q9Y285,SYFA_HUMAN,FARSA,Phenylalanine--tRNA ligase alpha subunit,9440250,9145130,9161110,7884830,16738800,19038700,16382700,15181900,13486600,12045200,20924900,20991900
Q9Y287,ITM2B_HUMAN,ITM2B,Integral membrane protein 2B,187901,,428264,,475266,809831,680129,499009,406551,615342,674069,565173
Q9Y295,DRG1_HUMAN,DRG1,Developmentally-regulated GTP-binding protein 1,570178,744988,720783,868894,1349280,1161620,1623690,1220110,979384,1202510,1173840,1345720
Q9Y296,TPPC4_HUMAN,TRAPPC4,Trafficking protein particle complex subunit 4,,,,,145191,89076.1,158423,101947,104814,109880,118688,87217
Q9Y2B1,RXLT1_HUMAN,RXYLT1,Ribitol-5-phosphate xylosyltransferase 1,,,,,312862,404582,290563,205185,329835,242177,308312,290040
Q9Y2C2,UST_HUMAN,UST,Uronyl 2-sulfotransferase,,,,,,,479956,,1316560,1363000,1309780,975223
Q9Y2D4,EXC6B_HUMAN,EXOC6B,Exocyst complex component 6B,,,,,328199,358758,326210,276741,559642,492455,461460,414646
Q9Y2E8,SL9A8_HUMAN,SLC9A8,Sodium/hydrogen exchanger 8,,,,,,420742,,,3345170,3626150,3314020,3197800
Q9Y2G3,AT11B_HUMAN,ATP11B,Phospholipid-transporting ATPase IF,,,,,,,,,1212730,885635,990959,1016430
Q9Y2G5,OFUT2_HUMAN,POFUT2,GDP-fucose protein O-fucosyltransferase 2,,,,,,,249869,232811,1571020,1326870,1624810,1481380
Q9Y2G8,DJC16_HUMAN,DNAJC16,DnaJ homolog subfamily C member 16,,,,,3714780,3183740,3162370,2639260,10638300,10519800,10734200,12388100
Q9Y2I1,NISCH_HUMAN,NISCH,Nischarin,,342105,510276,,834723,524871,735007,648647,344505,735952,,
Q9Y2J2,E41L3_HUMAN,EPB41L3,Band 4.1-like protein 3,,,,,,,217389,,217573,,,
Q9Y2K2,SIK3_HUMAN,SIK3,Serine/threonine-protein kinase SIK3,,207472,205822,219034,,166874,,206261,,,,
Q9Y2K7,KDM2A_HUMAN,KDM2A,Lysine-specific demethylase 2A,,,,,42381.4,53274.7,59517.1,,,62264.7,,39280.8
Q9Y2L1,RRP44_HUMAN,DIS3,Exosome complex exonuclease RRP44,1915840,1444340,1550880,1595780,7739670,6952420,8373110,7087550,7700110,7186040,7186190,7055690
Q9Y2P4,S27A6_HUMAN,SLC27A6,Long-chain fatty acid transport protein 6,,,,,1560860,949768,1316460,842204,,523742,,
Q9Y2P8,RCL1_HUMAN,RCL1,RNA 3'-terminal phosphate cyclase-like protein,,,113010,,,,,,,,,
Q9Y2Q0,AT8A1_HUMAN,ATP8A1,Phospholipid-transporting ATPase IA,,,,,,,,,245192,300577,250067,306513
Q9Y2Q3,GSTK1_HUMAN,GSTK1,Glutathione S-transferase kappa 1,,,,,734658,558073,920903,817972,782698,767857,759692,677736
Q9Y2R0,COA3_HUMAN,COA3,"Cytochrome c oxidase assembly factor 3 homolog, mitochondrial",1130940,624133,1348710,1222050,9986820,9395370,10720500,8126370,4896380,5584600,4382650,4449490
Q9Y2S7,PDIP2_HUMAN,POLDIP2,Polymerase delta-interacting protein 2,123957,122848,149469,146097,540567,494439,559908,480841,364931,457502,403121,380225
Q9Y2T2,AP3M1_HUMAN,AP3M1,AP-3 complex subunit mu-1,,,,,818384,526062,543310,526877,761054,593903,598756,
Q9Y2V7,COG6_HUMAN,COG6,Conserved oligomeric Golgi complex subunit 6,,,,,277545,202518,209830,190303,150666,162317,,125545
Q9Y2W6,TDRKH_HUMAN,TDRKH,Tudor and KH domain-containing protein,,,,,873835,998951,1215470,927466,853649,859111,794535,640062
Q9Y2X0,MED16_HUMAN,MED16,Mediator of RNA polymerase II transcription subunit 16,,,,,608572,394117,758594,463970,589953,684407,471882,588281
Q9Y2X3,NOP58_HUMAN,NOP58,Nucleolar protein 58,146375,190238,105446,175991,226090,256191,192756,257028,273663,288501,224938,245645
Q9Y2X9,ZN281_HUMAN,ZNF281,Zinc finger protein 281,260849,,,319620,925322,794813,923366,685112,1047250,1130680,1148180,998542
Q9Y2Y9,KLF13_HUMAN,KLF13,Krueppel-like factor 13,,,,,83831.7,,,90251.4,,,100411,
Q9Y2Z2,MTO1_HUMAN,MTO1,"Protein MTO1 homolog, mitochondrial",,230982,,200439,679696,652680,807551,685791,453018,439227,351144,376312
Q9Y2Z9,COQ6_HUMAN,COQ6,"Ubiquinone biosynthesis monooxygenase COQ6, mitochondrial",,,,,55437.6,51011.1,72065.9,58201.1,,,41288.4,
Q9Y305,ACOT9_HUMAN,ACOT9,"Acyl-coenzyme A thioesterase 9, mitochondrial",,,,,312084,323562,299043,195163,235614,199989,231679,195238
Q9Y312,AAR2_HUMAN,AAR2,Protein AAR2 homolog,395309,319150,231381,278246,1444630,1806870,1979760,1763910,1442470,1472750,1523650,1745530
Q9Y314,NOSIP_HUMAN,NOSIP,Nitric oxide synthase-interacting protein,2744520,2998670,2617550,2933140,3037710,3084570,3123730,2498830,3111640,3727890,2748970,3003890
Q9Y316,MEMO1_HUMAN,MEMO1,Protein MEMO1,132072,88297.8,,64735.9,85259.5,135723,149826,,,164832,123639,105659
Q9Y320,TMX2_HUMAN,TMX2,Thioredoxin-related transmembrane protein 2,,64229.3,,,1348950,1035570,960748,866396,2467990,2348770,2641400,3129900
Q9Y366,IFT52_HUMAN,IFT52,Intraflagellar transport protein 52 homolog,,,,,153962,195726,223109,150016,174225,,,173915
Q9Y375,CIA30_HUMAN,NDUFAF1,"Complex I intermediate-associated protein 30, mitochondrial",,,,,200719,,,,,,,
Q9Y383,LC7L2_HUMAN,LUC7L2,Putative RNA-binding protein Luc7-like 2,415968000,365716000,317242000,331048000,378368000,330999000,402469000,360351000,376681000,408338000,372182000,376233000
Q9Y385,UB2J1_HUMAN,UBE2J1,Ubiquitin-conjugating enzyme E2 J1,,,,,2044300,2180440,1953120,1653270,18557500,19040400,14529500,20104500
Q9Y388,RBMX2_HUMAN,RBMX2,"RNA-binding motif protein, X-linked 2",8390660,7758290,5961140,7033050,5340560,4522980,7162590,4972750,6320060,8105600,6077570,6386880
Q9Y394,DHRS7_HUMAN,DHRS7,Dehydrogenase/reductase SDR family member 7,,,,,603166,473482,609518,745648,1454190,1438260,1039770,1324210
Q9Y397,ZDHC9_HUMAN,ZDHHC9,Palmitoyltransferase ZDHHC9,,,,,57473.3,91315.3,101386,104005,19838.3,25200.7,32739.2,48195.4
Q9Y399,RT02_HUMAN,MRPS2,Small ribosomal subunit protein uS2m,,,,140080,,,,87238.3,,,,69130
Q9Y3A4,RRP7A_HUMAN,RRP7A,Ribosomal RNA-processing protein 7 homolog A,17206900,16733900,14706900,15430700,16521200,14357600,13998500,11203400,18051300,19051000,14087900,17122700
Q9Y3A5,SBDS_HUMAN,SBDS,Ribosome maturation protein SBDS,915054,646235,507563,558329,1487130,,1389610,1308990,3352660,3205700,3064360,2960550
Q9Y3A6,TMED5_HUMAN,TMED5,Transmembrane emp24 domain-containing protein 5,817712,,1108710,934519,6734870000,7501270000,6715330000,4573690000,57113100,55969200,55630100,70700300
Q9Y3B3,TMED7_HUMAN,TMED7,Transmembrane emp24 domain-containing protein 7,,158388000,85121900,86647300,28165200,46046700,85462700,61599900,10676700000,10209200000,9367840000,8203500000
Q9Y3B4,SF3B6_HUMAN,SF3B6,Splicing factor 3B subunit 6,3698540,3215200,4098390,6572620,3838330,4532680,4958650,3858670,7354860,4288510,4399040,3612200
Q9Y3B7,RM11_HUMAN,MRPL11,Large ribosomal subunit protein uL11m,,,,,117682,68979.5,79417.2,60575.1,110058,89737,94754,95980.5
Q9Y3C1,NOP16_HUMAN,NOP16,Nucleolar protein 16,1945040,1317550,1478000,1204790,1927520,1600160,1940250,1504480,1766630,1304910,1820010,1511670
Q9Y3D0,CIA2B_HUMAN,CIAO2B,Cytosolic iron-sulfur assembly component 2B,856306,,,,10776300,7433950,6993480,7806000,6907640,5845440,5431210,7095880
Q9Y3D3,RT16_HUMAN,MRPS16,Small ribosomal subunit protein bS16m,,,,,1114050,1101450,1157860,1022160,1007940,1020500,868544,749048
Q9Y3D7,TIM16_HUMAN,PAM16,Mitochondrial import inner membrane translocase subunit TIM16,,734395,,,6407270,6498420,5561260,4712420,3035520,3618130,3508790,2873220
Q9Y3D8,KAD6_HUMAN,AK6,Adenylate kinase isoenzyme 6,,,,,1965140,2712410,2273880,1957650,1343580,1247100,1207760,1064580
Q9Y3D9,RT23_HUMAN,MRPS23,Small ribosomal subunit protein mS23,86202.6,,,,111137,103137,84348.9,111959,75497.5,99629.7,192174,199065
Q9Y3E5,PTH2_HUMAN,PTRH2,"Peptidyl-tRNA hydrolase 2, mitochondrial",,,,,1635250,1875790,1525300,1372220,1053130,866525,923464,707164
Q9Y3F4,STRAP_HUMAN,STRAP,Serine-threonine kinase receptor-associated protein,3015640,2571510,2435050,2715130,3106520,2950650,2897010,3065390,3120370,3002650,3139320,2695750
Q9Y3I0,RTCB_HUMAN,RTCB,RNA-splicing ligase RtcB homolog,2072470,2007020,1675200,1862840,2722460,2536000,3347000,2561160,2578650,2800820,2688300,2533500
Q9Y3P4,RHBD3_HUMAN,RHBDD3,Rhomboid domain-containing protein 3,,,,,175004,,,154123,354215,,324996,309473
Q9Y3P9,RBGP1_HUMAN,RABGAP1,Rab GTPase-activating protein 1,191612,,,,,174061,138825,132284,,249759,277373,
Q9Y3Q0,NALD2_HUMAN,NAALAD2,N-acetylated-alpha-linked acidic dipeptidase 2,,,,,,,,,250313,218979,270702,325604
Q9Y3Q3,TMED3_HUMAN,TMED3,Transmembrane emp24 domain-containing protein 3,,,,,,3895010,,,63380900,59179700,61554800,59243300
Q9Y3R5,DOP2_HUMAN,DOP1B,Protein dopey-2,,,,,,29010.3,25365.7,,,,20570.7,
Q9Y3T9,NOC2L_HUMAN,NOC2L,Nucleolar complex protein 2 homolog,,,,,462426,440140,551453,372418,195774,171362,275263,258353
Q9Y3Z3,SAMH1_HUMAN,SAMHD1,Deoxynucleoside triphosphate triphosphohydrolase SAMHD1,10335400,19745900,4577810,5406550,6665230,7806570,7773910,10095000,4578380,17790300,9072110,13133600
Q9Y448,SKAP_HUMAN,KNSTRN,Small kinetochore-associated protein,,94564.2,67281.6,,190023,231610,368060,96849.3,209118,192657,155652,208979
Q9Y450,HBS1L_HUMAN,HBS1L,HBS1-like protein,999044,912487,1018740,758477,1754300,1418770,1545980,1380830,1215110,1177130,1468220,993345
Q9Y467,SALL2_HUMAN,SALL2,Sal-like protein 2,,41918.2,46234.1,54874.7,737241,606936,851087,542547,389314,542277,475560,544304
Q9Y484,WIPI4_HUMAN,WDR45,WD repeat domain phosphoinositide-interacting protein 4,,,,,880390,788750,1031310,977300,641312,,309352,127063
Q9Y485,DMXL1_HUMAN,DMXL1,DmX-like protein 1,,,,,283387,295756,296541,300067,,,,
Q9Y487,VPP2_HUMAN,ATP6V0A2,V-type proton ATPase 116 kDa subunit a 2,,,,,,,,,1662230,2213080,1916580,2135680
Q9Y490,TLN1_HUMAN,TLN1,Talin-1,2194430,2261950,1810550,1663630,1092200,1851270,1809770,2230330,843836,737898,784949,973509
Q9Y4A5,TRRAP_HUMAN,TRRAP,Transformation/transcription domain-associated protein,,,,,593984,556957,1609120,,503753,,243994,
Q9Y4B6,DCAF1_HUMAN,DCAF1,DDB1- and CUL4-associated factor 1,124587,167709,124873,163293,284865,348771,370181,,381360,342528,321487,288736
Q9Y4C2,TCAF1_HUMAN,TCAF1,TRPM8 channel-associated factor 1,,,,,1209470,1180790,1288200,1128060,886170,844419,1040050,879286
Q9Y4C5,CHST2_HUMAN,CHST2,Carbohydrate sulfotransferase 2,,,,,,,,70633.5,80610,107669,142849,95975.2
Q9Y4E6,WDR7_HUMAN,WDR7,WD repeat-containing protein 7,,,,,104359,124215,114757,137718,,85520.2,,110082
Q9Y4E8,UBP15_HUMAN,USP15,Ubiquitin carboxyl-terminal hydrolase 15,322748,516600,555117,473683,512515,573340,507737,524759,450762,552415,555164,664024
Q9Y4K0,LOXL2_HUMAN,LOXL2,Lysyl oxidase homolog 2,,,,,,,241362,244706,728369,656503,700241,829120
Q9Y4L1,HYOU1_HUMAN,HYOU1,Hypoxia up-regulated protein 1,2873160,2971430,3057610,2929040,14337900,13426400,13881500,12874000,24870100,25757600,25184600,24155900
Q9Y4P3,TBL2_HUMAN,TBL2,Transducin beta-like protein 2,,,,,1650040,1591180,1358190,1213390,1493920,1666510,1318340,1244150
Q9Y4R8,TELO2_HUMAN,TELO2,Telomere length regulation protein TEL2 homolog,,206534,,140174,6037660,4783340,6678060,5233130,13159200,16014900,18947900,8668550
Q9Y4W2,LAS1L_HUMAN,LAS1L,Ribosomal biogenesis protein LAS1L,,337299,278283,302483,932262,639181,690402,600578,540778,761574,823432,779608
Q9Y4W6,AFG32_HUMAN,AFG3L2,AFG3-like protein 2,,876211,817786,959901,12505300,12320200,12632100,11530700,8409480,8352100,8316870,8368150
Q9Y4Z0,LSM4_HUMAN,LSM4,U6 snRNA-associated Sm-like protein LSm4,3985080,,,,4367850,1639900,4619610,3190930,,,,
Q9Y512,SAM50_HUMAN,SAMM50,Sorting and assembly machinery component 50 homolog,3054510,6280040,4513640,7499740,11707200,12076300,12757300,14171600,6702700,8007160,7810300,6606390
Q9Y520,PRC2C_HUMAN,PRRC2C,Protein PRRC2C,,,,,224471,222990,176015,,233953,246225,206276,224839
Q9Y561,LRP12_HUMAN,LRP12,Low-density lipoprotein receptor-related protein 12,,,,,,,,,169242,182061,138932,122832
Q9Y580,RBM7_HUMAN,RBM7,RNA-binding protein 7,,85280.6,120232,,,112400,153860,,,67962,83146,
Q9Y587,AP4S1_HUMAN,AP4S1,AP-4 complex subunit sigma-1,,131336,,92157.6,189348,171242,,169213,,,109799,116054
Q9Y5A9,YTHD2_HUMAN,YTHDF2,YTH domain-containing family protein 2,188287,,,,1035740,1014800,1087940,897572,745706,873072,574884,645818
Q9Y5B6,PAXB1_HUMAN,PAXBP1,PAX3- and PAX7-binding protein 1,342796,277077,271778,290679,462541,398654,306716,352899,374046,393632,309569,344181
Q9Y5B8,NDK7_HUMAN,NME7,Nucleoside diphosphate kinase 7,232316,308289,328812,280654,321005,418041,471273,336722,394714,493042,467669,409382
Q9Y5K5,UCHL5_HUMAN,UCHL5,Ubiquitin carboxyl-terminal hydrolase isozyme L5,243852,282733,363709,325118,761674,480153,528538,394801,633985,476795,768199,731829
Q9Y5L0,TNPO3_HUMAN,TNPO3,Transportin-3,1194670,1080090,1069210,933949,4062880,3738480,3925820,3274190,4414480,4144880,4091870,3754730
Q9Y5M8,SRPRB_HUMAN,SRPRB,Signal recognition particle receptor subunit beta,,311430,,,5764120,6286250,5143500,4974830,3376810,2963600,2820320,2563930
Q9Y5P6,GMPPB_HUMAN,GMPPB,Mannose-1-phosphate guanyltransferase beta,125836000,141419000,120982000,123307000,226016000,212867000,231517000,194985000,209624000,172974000,194286000,193041000
Q9Y5Q8,TF3C5_HUMAN,GTF3C5,General transcription factor 3C polypeptide 5,107324,,,100057,387670,344695,448777,382752,142294,114593,,141880
Q9Y5Q9,TF3C3_HUMAN,GTF3C3,General transcription factor 3C polypeptide 3,,,190642,,612306,595635,,553231,463510,400643,378491,506531
Q9Y5R8,TPPC1_HUMAN,TRAPPC1,Trafficking protein particle complex subunit 1,,,159280,,,,,,,283152,,
Q9Y5S9,RBM8A_HUMAN,RBM8A,RNA-binding protein 8A,374098,310347,268523,320159,517081,261684,445404,304526,331232,505333,332929,446549
Q9Y5U8,MPC1_HUMAN,MPC1,Mitochondrial pyruvate carrier 1,,,,,175837,,,,,,,
Q9Y5V3,MAGD1_HUMAN,MAGED1,Melanoma-associated antigen D1,,297452,,226142,1970770,1768000,1820470,978902,1324200,1348420,878485,771965
Q9Y5X2,SNX8_HUMAN,SNX8,Sorting nexin-8,107607,,,69794.4,131932,149283,188131,219292,124934,136374,135540,114183
Q9Y5X3,SNX5_HUMAN,SNX5,Sorting nexin-5,244503,191399,243558,282559,244095,177848,211282,221915,258563,272690,277781,261395
Q9Y5Y0,FLVC1_HUMAN,FLVCR1,Heme transporter FLVCR1,,,,,666914,845899,791336,632974,1062950,1109510,1237920,1141030
Q9Y5Y2,NUBP2_HUMAN,NUBP2,Cytosolic Fe-S cluster assembly factor NUBP2,2091070,4283410,3471010,3413930,26493900,24642300,25613700,22352900,18745300,17645000,19177200,19790300
Q9Y5Y5,PEX16_HUMAN,PEX16,Peroxisomal membrane protein PEX16,175591,,,,1993900,1901250,1845750,1756320,1495870,1605330,1549140,1477840
Q9Y605,MOFA1_HUMAN,MRFAP1,MORF4 family-associated protein 1,,,,,1024120,,519672,,,564860,519134,
Q9Y606,PUS1_HUMAN,PUS1,Pseudouridylate synthase 1 homolog,531663,406376,330526,325426,557973,550685,557196,422808,386377,456094,432298,299443
Q9Y613,FHOD1_HUMAN,FHOD1,FH1/FH2 domain-containing protein 1,,,,,356751,751132,721670,617761,394646,335643,,265072
Q9Y617,SERC_HUMAN,PSAT1,Phosphoserine aminotransferase,7254850,4691860,4958880,5078640,4874410,5400890,5273630,5210040,5004880,5660210,5435660,5319030
Q9Y619,ORNT1_HUMAN,SLC25A15,Mitochondrial ornithine transporter 1,597324,418932,322448,367448,4304310,4457080,5184810,4279970,1613770,1638010,1438500,1769770
Q9Y625,GPC6_HUMAN,GPC6,Glypican-6,,,,,6200030,6036340,4696890,5103270,50402900,45261400,42615100,51222400
Q9Y663,HS3SA_HUMAN,HS3ST3A1,Heparan sulfate glucosamine 3-O-sulfotransferase 3A1,,,,,,,51692,,177006,157026,145646,193357
Q9Y672,ALG6_HUMAN,ALG6,"Dolichyl pyrophosphate Man9GlcNAc2 alpha-1,3-glucosyltransferase",,261289,,169413,2485840,2289160,2747190,2477340,5210080,5318570,5803090,5018720
Q9Y673,ALG5_HUMAN,ALG5,Dolichyl-phosphate beta-glucosyltransferase,,,,,1063900,1101870,910616,705200,,662211,714939,
Q9Y678,COPG1_HUMAN,COPG1,Coatomer subunit gamma-1,5099670,4708740,6273750,5935410,11880500,9999190,10446000,9982270,9214530,9423480,8619400,8272980
Q9Y679,AUP1_HUMAN,AUP1,Lipid droplet-regulating VLDL assembly factor AUP1,655950,811715,633985,513808,14115200,14784100,13219100,11955700,9982190,10147200,9646360,9793430
Q9Y680,FKBP7_HUMAN,FKBP7,Peptidyl-prolyl cis-trans isomerase FKBP7,,,,,,,,,,,,908970
Q9Y696,CLIC4_HUMAN,CLIC4,Chloride intracellular channel protein 4,161098,192438,215515,159471,139098,152666,168690,211924,209287,172013,186213,202278
Q9Y6A1,POMT1_HUMAN,POMT1,Protein O-mannosyl-transferase 1,,,,,1184960,947091,1234670,864378,3103760,3272830,3367880,3150370
Q9Y6A4,CFA20_HUMAN,CFAP20,Cilia- and flagella-associated protein 20,2389850,1823410,1657000,1961580,2176750,1605160,2504260,1735280,2314560,2302400,2092710,2177450
Q9Y6A9,SPCS1_HUMAN,SPCS1,Signal peptidase complex subunit 1,,,,,124149,169193,184496,221811,353107,,,469474
Q9Y6B6,SAR1B_HUMAN,SAR1B,GTP-binding protein SAR1b,545511,,243778,432225,436425,,,,629578,536225,718351,739922
Q9Y6C9,MTCH2_HUMAN,MTCH2,Mitochondrial carrier homolog 2,3290340,3555060,3531060,2871070,37660100,36330600,34832400,31845500,22236300,21978300,19561500,20623400
Q9Y6D0,SELK_HUMAN,SELENOK,Selenoprotein K,100008,,186579,144252,1727180,4044290,2430760,4705720,3254120,1449630,5467400,6375080
Q9Y6D5,BIG2_HUMAN,ARFGEF2,Brefeldin A-inhibited guanine nucleotide-exchange protein 2,,,,,462801,567507,686877,549374,342813,331247,342154,310902
Q9Y6D6,BIG1_HUMAN,ARFGEF1,Brefeldin A-inhibited guanine nucleotide-exchange protein 1,361191,296325,225076,273330,1634600,1475770,1799040,1107280,1100330,1034780,962621,1010750
Q9Y6E2,5MP1_HUMAN,BZW2,eIF5-mimic protein 1,1015100,907851,824283,778583,1814450,1484340,1735730,1340320,1303370,1636770,1189040,1410320
Q9Y6G9,DC1L1_HUMAN,DYNC1LI1,Cytoplasmic dynein 1 light intermediate chain 1,128064,128811,68829.2,30382.4,214408,126489,213286,174230,67212.5,127793,93094.5,282163
Q9Y6I8,PXMP4_HUMAN,PXMP4,Peroxisomal membrane protein 4,,,,,785738,787326,831534,757296,890817,835761,802510,768516
Q9Y6I9,TX264_HUMAN,TEX264,Testis-expressed protein 264,,,,,,,,,943298,895125,,1109760
Q9Y6J9,TAF6L_HUMAN,TAF6L,TAF6-like RNA polymerase II p300/CBP-associated factor-associated factor 65 kDa subunit 6L,,,,,1741830,1742850,1430640,1229000,1930980,2395030,1676210,2164900
Q9Y6K0,CEPT1_HUMAN,CEPT1,Choline/ethanolaminephosphotransferase 1,493235,595196,456389,357223,13287000,13516900,11063800,10284400,8815340,8852770,7941520,8204520
Q9Y6M4,KC1G3_HUMAN,CSNK1G3,Casein kinase I isoform gamma-3,64027,67143.8,,55856.6,298899,330915,262610,266852,135423,123546,144484,137674
Q9Y6M9,NDUB9_HUMAN,NDUFB9,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 9,,,,,,314789,335133,197224,432732,379171,302619,406710
Q9Y6N5,SQOR_HUMAN,SQOR,"Sulfide:quinone oxidoreductase, mitochondrial",,,,,718770,737891,461010,539307,441219,350132,574189,518122
Q9Y6N6,LAMC3_HUMAN,LAMC3,Laminin subunit gamma-3,,,,,,,,,222226,235649,218418,218336
Q9Y6N7,ROBO1_HUMAN,ROBO1,Roundabout homolog 1,,,,,61992.2,,87596.4,82867.7,,50550,80536.3,53071.3
Q9Y6V7,DDX49_HUMAN,DDX49,Probable ATP-dependent RNA helicase DDX49,322252,342095,410649,,780934,526896,643523,,,488870,442906,
Q9Y6X5,ENPP4_HUMAN,ENPP4,Bis(5'-adenosyl)-triphosphatase ENPP4,,,,,,37284.4,,,45719.3,32306.6,60869.8,38930.4
Q9Y6Y8,S23IP_HUMAN,SEC23IP,SEC23-interacting protein,12234400,11131800,10849900,10899400,13103600,11138300,10802900,10507400,11753700,11895000,11823800,11894600
